txn_id,source_id,target_id,quantity,price,timestamp,region,product_category
TXN-000633,MFG-004,DST-032,2429,58.66,2025-05-16 10:26:32,central,electronics
TXN-000634,MFG-001,DST-007,1311,15.45,2025-05-16 21:10:34,central,fertilizer
TXN-000635,DST-004,RTL-063,48,42.6,2025-05-17 06:36:05,east,fertilizer
TXN-000636,MFG-012,DST-018,924,14.64,2025-05-17 06:50:06,south,fertilizer
TXN-000637,MFG-004,DST-032,2566,58.56,2025-05-17 11:23:06,central,electronics
TXN-000638,MFG-005,DST-008,1043,59.81,2025-05-17 13:49:50,north,electronics
TXN-000639,DST-036,RTL-010,151,15.47,2025-05-17 15:52:46,south,fertilizer
TXN-000640,DST-023,RTL-068,398,34.2,2025-05-17 15:56:09,central,fertilizer
TXN-000641,MFG-001,DST-003,2182,12.26,2025-05-17 16:27:48,central,fertilizer
TXN-000642,DST-036,RTL-010,160,15.38,2025-05-17 19:43:57,south,fertilizer
TXN-000643,DST-027,RTL-045,380,170.25,2025-05-17 21:56:40,west,electronics
TXN-000644,MFG-001,DST-031,1398,14.01,2025-05-17 23:33:48,central,fertilizer
TXN-000645,MFG-001,DST-025,3651,3.19,2025-05-18 06:01:42,central,seeds
TXN-000646,DST-026,RTL-028,328,29.47,2025-05-18 08:21:12,east,medicine
TXN-000647,DST-013,RTL-036,188,33.45,2025-05-18 10:26:20,east,medicine
TXN-000648,DST-016,RTL-064,246,281.67,2025-05-18 13:04:48,central,electronics
TXN-000649,DST-036,RTL-010,220,15.07,2025-05-19 00:17:25,east,fertilizer
TXN-000650,DST-002,RTL-035,308,9.67,2025-05-19 00:51:34,central,seeds
TXN-000651,DST-016,RTL-042,58,314.31,2025-05-19 10:36:40,central,electronics
TXN-000652,MFG-009,DST-002,4507,2.95,2025-05-19 10:50:23,north,seeds
TXN-000653,DST-036,RTL-010,359,15.84,2025-05-20 04:56:57,south,fertilizer
TXN-000654,MFG-001,DST-003,4861,12.34,2025-05-20 05:35:49,central,fertilizer
TXN-000655,DST-003,RTL-024,144,34.09,2025-05-20 12:15:26,east,fertilizer
TXN-000656,DST-021,RTL-038,156,31.4,2025-05-20 12:31:27,central,medicine
TXN-000657,MFG-007,DST-024,4740,8.79,2025-05-20 16:32:32,central,medicine
TXN-000658,DST-006,RTL-018,324,112.53,2025-05-20 19:34:15,central,electronics
TXN-000659,DST-027,RTL-017,91,154.96,2025-05-21 05:04:55,west,electronics
TXN-000660,DST-036,RTL-010,255,15.67,2025-05-21 05:05:55,south,fertilizer
TXN-000661,DST-012,RTL-012,191,25.87,2025-05-21 05:34:52,north,medicine
TXN-000662,DST-023,RTL-022,319,31.99,2025-05-21 09:22:34,central,fertilizer
TXN-000663,DST-030,RTL-088,271,174.96,2025-05-21 10:34:25,central,electronics
TXN-000664,DST-036,RTL-010,158,15.46,2025-05-22 05:22:55,south,fertilizer
TXN-000665,DST-008,RTL-069,212,126.27,2025-05-22 05:24:23,south,electronics
TXN-000666,MFG-003,DST-029,2383,3.42,2025-05-22 14:58:30,east,seeds
TXN-000667,MFG-003,DST-040,2643,12.0,2025-05-22 19:37:56,east,fertilizer
TXN-000668,MFG-006,DST-026,2282,11.03,2025-05-23 09:01:11,south,medicine
TXN-000669,DST-011,RTL-027,268,38.33,2025-05-23 11:38:14,central,fertilizer
TXN-000670,DST-025,RTL-068,349,11.19,2025-05-23 19:08:50,west,seeds
TXN-000671,DST-011,RTL-084,94,39.16,2025-05-24 01:30:59,central,fertilizer
TXN-000672,DST-006,RTL-044,155,150.88,2025-05-24 14:35:54,central,electronics
TXN-000673,DST-014,RTL-026,271,34.01,2025-05-24 14:52:21,north,fertilizer
TXN-000674,DST-023,RTL-089,370,34.72,2025-05-24 18:37:43,central,fertilizer
TXN-000675,DST-010,RTL-015,115,25.1,2025-05-24 20:08:10,central,medicine
TXN-000676,DST-032,RTL-039,166,157.43,2025-05-25 03:48:01,central,electronics
TXN-000677,DST-002,RTL-085,232,10.95,2025-05-25 04:22:05,central,seeds
TXN-000678,DST-040,RTL-021,285,30.66,2025-05-25 07:10:08,west,fertilizer
TXN-000679,DST-005,RTL-015,162,153.17,2025-05-25 08:44:42,east,electronics
TXN-000680,MFG-005,DST-005,1029,59.07,2025-05-25 08:57:03,north,electronics
TXN-000681,DST-018,RTL-086,359,33.35,2025-05-25 09:59:09,east,fertilizer
TXN-000682,DST-004,RTL-010,259,33.5,2025-05-25 15:54:46,east,fertilizer
TXN-000683,MFG-004,DST-030,2283,57.43,2025-05-25 17:07:33,central,electronics
TXN-000684,DST-026,RTL-031,253,30.31,2025-05-25 23:46:52,east,medicine
TXN-000685,DST-036,RTL-010,149,16.32,2025-05-26 05:24:43,south,fertilizer
TXN-000686,DST-012,RTL-014,131,24.66,2025-05-26 06:28:15,north,medicine
TXN-000687,DST-036,RTL-010,78,16.67,2025-05-26 06:38:36,north,fertilizer
TXN-000688,MFG-003,DST-001,4774,3.25,2025-05-26 08:53:37,east,seeds
TXN-000689,MFG-001,DST-037,4293,10.63,2025-05-26 16:54:48,central,fertilizer
TXN-000690,DST-009,RTL-001,350,24.69,2025-05-26 21:49:35,east,medicine
TXN-000691,DST-032,RTL-015,151,152.39,2025-05-27 01:22:13,central,electronics
TXN-000692,MFG-003,DST-035,547,12.33,2025-05-27 04:11:47,east,medicine
TXN-000693,MFG-004,DST-009,3347,10.31,2025-05-27 22:10:14,central,medicine
TXN-000694,MFG-007,DST-034,3550,12.32,2025-05-28 00:33:47,central,fertilizer
TXN-000695,DST-016,RTL-034,297,278.76,2025-05-28 04:24:09,central,electronics
TXN-000696,MFG-001,DST-039,2780,3.91,2025-05-28 05:23:50,central,seeds
TXN-000697,MFG-001,DST-031,3797,12.37,2025-05-28 20:17:27,central,fertilizer
TXN-000698,MFG-010,DST-019,1000,3.8,2025-05-29 05:17:32,north,seeds
TXN-000699,DST-005,RTL-003,190,140.42,2025-05-29 07:17:43,east,electronics
TXN-000700,DST-016,RTL-064,43,297.47,2025-05-29 07:51:24,central,electronics
TXN-000701,DST-007,RTL-061,209,30.66,2025-05-29 10:21:48,west,fertilizer
TXN-000702,MFG-004,DST-030,1857,47.45,2025-05-29 11:50:58,central,electronics
TXN-000703,MFG-006,DST-022,3265,8.34,2025-05-29 13:22:52,south,medicine
TXN-000704,DST-040,RTL-033,61,34.99,2025-05-30 03:31:13,west,fertilizer
TXN-000705,MFG-001,DST-007,2511,12.02,2025-05-30 03:59:22,central,fertilizer
TXN-000706,MFG-010,DST-017,2780,12.64,2025-05-30 06:12:25,north,fertilizer
TXN-000707,DST-010,RTL-015,180,26.39,2025-05-30 20:27:44,central,medicine
TXN-000708,MFG-003,DST-035,4910,9.59,2025-05-30 22:44:01,east,medicine
TXN-000709,DST-007,RTL-044,168,37.95,2025-05-31 01:10:28,west,fertilizer
TXN-000710,DST-013,RTL-049,86,28.06,2025-05-31 01:25:01,east,medicine
TXN-000711,MFG-005,DST-029,4876,3.21,2025-05-31 04:39:32,north,seeds
TXN-000712,DST-001,RTL-054,54,11.25,2025-05-31 04:53:14,west,seeds
TXN-000713,DST-007,RTL-029,396,34.37,2025-05-31 06:07:58,west,fertilizer
TXN-000714,DST-001,RTL-026,193,12.06,2025-05-31 10:26:03,west,seeds
TXN-000715,MFG-005,DST-021,3959,10.03,2025-05-31 22:48:07,north,medicine
TXN-000716,DST-015,RTL-066,292,2.54,2025-06-01 10:10:38,central,seeds
TXN-000717,DST-027,RTL-067,151,150.33,2025-06-01 12:42:35,west,electronics
TXN-000718,MFG-010,DST-024,1513,10.55,2025-06-01 15:13:00,north,medicine
TXN-000719,MFG-001,DST-037,2698,14.69,2025-06-01 19:36:20,central,fertilizer
TXN-000720,DST-017,RTL-087,232,32.24,2025-06-02 00:13:34,central,fertilizer
TXN-000721,DST-003,RTL-063,242,35.65,2025-06-02 04:28:55,east,fertilizer
TXN-000722,DST-040,RTL-033,386,32.96,2025-06-02 04:58:03,west,fertilizer
TXN-000723,MFG-010,DST-015,641,4.18,2025-06-02 20:59:33,north,seeds
TXN-000724,MFG-001,DST-037,3595,12.42,2025-06-02 21:47:19,central,fertilizer
TXN-000725,DST-026,RTL-017,44,29.64,2025-06-02 22:52:54,east,medicine
TXN-000726,DST-020,RTL-036,343,33.31,2025-06-02 23:46:46,south,medicine
TXN-000727,MFG-011,DST-031,4520,11.47,2025-06-03 04:18:32,central,fertilizer
TXN-000728,MFG-002,DST-022,3559,8.59,2025-06-03 08:39:51,west,medicine
TXN-000729,MFG-003,DST-032,1699,50.36,2025-06-04 18:06:57,east,electronics
TXN-000730,MFG-006,DST-027,2443,49.59,2025-06-04 19:47:31,south,electronics
TXN-000731,DST-003,RTL-067,296,32.45,2025-06-05 02:08:46,east,fertilizer
TXN-000732,MFG-005,DST-038,2561,52.33,2025-06-05 14:33:27,north,electronics
TXN-000733,DST-027,RTL-023,96,154.45,2025-06-05 19:12:36,west,electronics
TXN-000734,DST-019,RTL-047,141,7.77,2025-06-05 20:06:17,south,seeds
TXN-000735,DST-016,RTL-034,37,296.01,2025-06-06 00:13:30,central,electronics
TXN-000736,MFG-008,DST-015,2261,4.09,2025-06-06 03:35:49,east,seeds
TXN-000737,DST-009,RTL-063,224,29.58,2025-06-06 12:06:40,east,medicine
TXN-000738,DST-006,RTL-018,325,146.28,2025-06-06 14:16:13,central,electronics
TXN-000739,DST-031,RTL-062,300,36.26,2025-06-06 16:50:23,north,fertilizer
TXN-000740,DST-014,RTL-038,160,40.18,2025-06-06 18:27:30,north,fertilizer
TXN-000741,MFG-011,DST-018,4872,12.92,2025-06-06 22:43:59,central,fertilizer
TXN-000742,DST-004,RTL-079,164,33.44,2025-06-07 05:19:31,east,fertilizer
TXN-000743,DST-028,RTL-077,92,23.05,2025-06-07 09:38:52,west,medicine
TXN-000744,DST-021,RTL-045,338,28.16,2025-06-08 01:10:49,central,medicine
TXN-000745,MFG-005,DST-008,1093,61.64,2025-06-08 03:31:25,north,electronics
TXN-000746,MFG-001,DST-003,2920,14.73,2025-06-08 16:31:38,central,fertilizer
TXN-000747,DST-013,RTL-065,281,25.84,2025-06-09 02:26:06,east,medicine
TXN-000748,MFG-010,DST-015,3689,3.81,2025-06-09 03:10:23,north,seeds
TXN-000749,MFG-005,DST-021,1504,9.5,2025-06-09 05:32:53,north,medicine
TXN-000750,MFG-007,DST-010,1936,9.99,2025-06-09 19:02:26,central,medicine
TXN-000751,DST-033,RTL-049,146,29.2,2025-06-10 00:49:53,west,fertilizer
TXN-000752,DST-003,RTL-024,83,44.35,2025-06-10 04:02:39,east,fertilizer
TXN-000753,DST-040,RTL-073,229,41.29,2025-06-11 15:34:04,west,fertilizer
TXN-000754,DST-025,RTL-026,93,12.23,2025-06-11 17:09:37,west,seeds
TXN-000755,MFG-003,DST-032,2185,50.92,2025-06-11 18:55:12,east,electronics
TXN-000756,DST-011,RTL-027,312,29.23,2025-06-11 22:32:35,central,fertilizer
TXN-000757,MFG-011,DST-026,759,11.04,2025-06-12 01:09:04,central,medicine
TXN-000758,DST-013,RTL-064,133,33.63,2025-06-12 02:24:59,east,medicine
TXN-000759,DST-020,RTL-036,284,32.3,2025-06-12 05:21:10,south,medicine
TXN-000760,MFG-008,DST-015,2726,3.22,2025-06-12 10:00:47,east,seeds
TXN-000761,DST-037,RTL-037,156,31.56,2025-06-12 10:17:04,west,fertilizer
TXN-000762,DST-013,RTL-089,254,30.6,2025-06-13 03:34:55,east,medicine
TXN-000763,DST-040,RTL-020,30,33.75,2025-06-13 07:08:10,west,fertilizer
TXN-000764,DST-024,RTL-090,126,31.92,2025-06-13 10:43:29,central,medicine
TXN-000765,MFG-003,DST-028,526,10.74,2025-06-13 10:44:36,east,medicine
TXN-000766,DST-019,RTL-056,334,10.77,2025-06-13 13:32:59,south,seeds
TXN-000767,MFG-001,DST-022,2461,10.08,2025-06-14 00:15:51,central,medicine
TXN-000768,DST-031,RTL-021,322,33.25,2025-06-14 00:18:37,north,fertilizer
TXN-000769,MFG-007,DST-034,1447,15.14,2025-06-15 01:00:30,central,fertilizer
TXN-000770,MFG-010,DST-017,1652,15.03,2025-06-15 01:21:29,north,fertilizer
TXN-000771,DST-007,RTL-029,205,44.14,2025-06-15 07:44:20,west,fertilizer
TXN-000772,DST-011,RTL-055,241,42.88,2025-06-15 12:31:29,central,fertilizer
TXN-000773,DST-003,RTL-063,324,35.19,2025-06-15 16:01:07,east,fertilizer
TXN-000774,MFG-008,DST-004,2875,13.51,2025-06-15 19:35:12,east,fertilizer
TXN-000775,MFG-002,DST-017,4965,12.03,2025-06-15 19:59:19,west,fertilizer
TXN-000776,MFG-006,DST-003,1221,14.1,2025-06-15 20:01:13,south,fertilizer
TXN-000777,DST-001,RTL-075,84,7.94,2025-06-16 08:21:04,west,seeds
TXN-000778,MFG-002,DST-037,4211,13.63,2025-06-16 10:00:18,west,fertilizer
TXN-000779,DST-027,RTL-017,275,165.6,2025-06-16 18:04:16,west,electronics
TXN-000780,MFG-002,DST-012,4917,8.64,2025-06-16 21:55:04,west,medicine
TXN-000781,MFG-012,DST-037,2342,13.87,2025-06-17 00:45:46,south,fertilizer
TXN-000782,MFG-005,DST-021,2163,9.01,2025-06-17 02:44:02,north,medicine
TXN-000783,DST-038,RTL-084,333,158.54,2025-06-17 14:42:23,west,electronics
TXN-000784,DST-032,RTL-083,55,160.96,2025-06-17 16:53:20,central,electronics
TXN-000785,DST-013,RTL-049,177,29.08,2025-06-17 21:11:38,east,medicine
TXN-000786,DST-019,RTL-047,175,8.78,2025-06-17 22:11:20,south,seeds
TXN-000787,DST-021,RTL-062,55,23.21,2025-06-18 06:44:24,central,medicine
TXN-000788,DST-014,RTL-043,330,39.02,2025-06-18 10:12:27,north,fertilizer
TXN-000789,DST-028,RTL-072,194,33.68,2025-06-18 14:02:56,west,medicine
TXN-000790,DST-037,RTL-002,354,37.85,2025-06-18 14:54:57,west,fertilizer
TXN-000791,DST-038,RTL-007,395,148.9,2025-06-18 18:30:19,west,electronics
TXN-000792,DST-033,RTL-049,84,35.49,2025-06-19 07:50:09,west,fertilizer
TXN-000793,MFG-009,DST-031,859,16.15,2025-06-19 17:10:40,north,fertilizer
TXN-000794,DST-003,RTL-043,45,41.49,2025-06-19 17:57:20,east,fertilizer
TXN-000795,DST-010,RTL-015,63,27.35,2025-06-19 18:52:04,central,medicine
TXN-000796,DST-027,RTL-067,251,173.07,2025-06-19 23:32:24,west,electronics
TXN-000797,MFG-005,DST-033,2163,12.89,2025-06-20 08:32:16,north,fertilizer
TXN-000798,DST-013,RTL-065,273,27.44,2025-06-20 08:33:57,east,medicine
TXN-000799,MFG-003,DST-040,2244,12.26,2025-06-21 03:06:19,east,fertilizer
TXN-000800,MFG-005,DST-029,4539,2.81,2025-06-21 05:48:33,north,seeds
TXN-000801,DST-040,RTL-073,294,37.6,2025-06-21 11:53:15,west,fertilizer
TXN-000802,DST-024,RTL-009,181,22.7,2025-06-21 16:48:00,central,medicine
TXN-000803,MFG-003,DST-032,3883,53.53,2025-06-21 17:51:46,east,electronics
TXN-000804,DST-007,RTL-029,121,35.4,2025-06-21 23:48:55,west,fertilizer
TXN-000805,MFG-001,DST-031,4612,12.97,2025-06-22 08:53:11,central,fertilizer
TXN-000806,DST-021,RTL-038,317,21.81,2025-06-22 10:36:27,central,medicine
TXN-000807,MFG-008,DST-028,1532,9.15,2025-06-23 01:32:31,east,medicine
TXN-000808,MFG-003,DST-026,3014,9.4,2025-06-23 14:36:53,east,medicine
TXN-000809,DST-012,RTL-079,310,29.21,2025-06-24 05:27:39,north,medicine
TXN-000810,MFG-001,DST-037,615,14.24,2025-06-24 12:39:04,central,fertilizer
TXN-000811,DST-033,RTL-019,196,32.57,2025-06-24 16:44:01,west,fertilizer
TXN-000812,MFG-003,DST-026,4778,8.77,2025-06-24 21:20:18,east,medicine
TXN-000813,MFG-002,DST-023,4265,12.5,2025-06-25 11:26:56,west,fertilizer
TXN-000814,DST-023,RTL-052,156,31.4,2025-06-25 12:33:06,central,fertilizer
TXN-000815,MFG-003,DST-035,425,10.73,2025-06-25 13:23:44,east,medicine
TXN-000816,DST-039,RTL-032,388,10.57,2025-06-26 16:36:03,west,seeds
TXN-000817,MFG-006,DST-033,3331,13.47,2025-06-26 22:12:54,south,fertilizer
TXN-000818,MFG-009,DST-014,1845,12.42,2025-06-27 23:46:00,north,fertilizer
TXN-000819,DST-009,RTL-039,330,23.65,2025-06-28 07:27:00,east,medicine
TXN-000820,MFG-003,DST-034,4706,12.12,2025-06-28 15:05:50,east,fertilizer
TXN-000821,DST-014,RTL-026,275,33.82,2025-06-29 09:50:57,north,fertilizer
TXN-000822,DST-023,RTL-022,64,39.9,2025-06-29 11:31:35,central,fertilizer
TXN-000823,DST-012,RTL-079,113,32.95,2025-06-29 13:17:20,north,medicine
TXN-000824,DST-004,RTL-061,324,35.73,2025-06-30 04:34:41,east,fertilizer
TXN-000825,MFG-010,DST-015,3558,3.66,2025-06-30 14:28:02,north,seeds
TXN-000826,DST-037,RTL-043,357,34.01,2025-06-30 17:57:54,west,fertilizer
TXN-000827,DST-015,RTL-066,266,2.33,2025-06-30 20:17:40,central,seeds
TXN-000828,DST-032,RTL-015,23,176.85,2025-07-01 03:56:06,central,electronics
TXN-000829,DST-022,RTL-011,238,25.45,2025-07-01 07:08:40,north,medicine
TXN-000830,DST-033,RTL-019,355,32.54,2025-07-01 10:06:42,west,fertilizer
TXN-000831,DST-039,RTL-056,363,8.53,2025-07-01 10:50:05,west,seeds
TXN-000832,MFG-010,DST-015,1580,3.36,2025-07-01 15:11:09,north,seeds
TXN-000833,DST-018,RTL-033,267,32.03,2025-07-01 16:59:02,east,fertilizer
TXN-000834,DST-027,RTL-017,321,162.05,2025-07-01 17:40:44,west,electronics
TXN-000835,MFG-003,DST-026,3475,8.62,2025-07-01 19:34:28,east,medicine
TXN-000836,DST-040,RTL-056,333,30.78,2025-07-02 10:15:03,west,fertilizer
TXN-000837,DST-039,RTL-032,253,10.88,2025-07-02 14:47:11,west,seeds
TXN-000838,DST-040,RTL-033,181,43.11,2025-07-02 18:34:35,west,fertilizer
TXN-000839,MFG-002,DST-023,2779,14.29,2025-07-02 18:47:41,west,fertilizer
TXN-000840,DST-027,RTL-001,123,139.88,2025-07-03 03:08:27,west,electronics
TXN-000841,DST-020,RTL-061,180,30.66,2025-07-03 04:18:37,south,medicine
TXN-000842,DST-003,RTL-067,41,35.35,2025-07-03 17:13:37,east,fertilizer
TXN-000843,MFG-005,DST-023,3601,13.34,2025-07-03 18:22:50,north,fertilizer
TXN-000844,DST-004,RTL-049,58,36.53,2025-07-03 20:01:28,east,fertilizer
TXN-000845,MFG-004,DST-009,3184,10.35,2025-07-04 09:09:06,central,medicine
TXN-000846,DST-005,RTL-036,81,166.02,2025-07-05 18:08:15,east,electronics
TXN-000847,DST-011,RTL-084,131,44.16,2025-07-06 21:02:15,central,fertilizer
TXN-000848,MFG-008,DST-004,2807,13.28,2025-07-07 11:40:44,east,fertilizer
TXN-000849,DST-017,RTL-086,175,28.84,2025-07-07 19:54:20,central,fertilizer
TXN-000850,MFG-004,DST-030,2431,48.03,2025-07-07 22:49:57,central,electronics
TXN-000851,DST-014,RTL-026,130,31.21,2025-07-08 19:32:24,north,fertilizer
TXN-000852,DST-011,RTL-027,130,35.96,2025-07-09 04:17:26,central,fertilizer
TXN-000853,DST-014,RTL-043,53,31.86,2025-07-09 09:03:10,north,fertilizer
TXN-000854,MFG-012,DST-037,2214,12.7,2025-07-09 10:28:28,south,fertilizer
TXN-000855,DST-010,RTL-086,250,32.81,2025-07-09 14:32:34,central,medicine
TXN-000856,DST-016,RTL-014,360,324.71,2025-07-10 11:05:18,central,electronics
TXN-000857,MFG-005,DST-008,680,54.06,2025-07-10 22:23:12,north,electronics
TXN-000858,MFG-007,DST-025,1560,3.52,2025-07-10 23:28:23,central,seeds
TXN-000859,DST-031,RTL-062,25,32.14,2025-07-11 08:46:24,north,fertilizer
TXN-000860,DST-028,RTL-072,195,31.57,2025-07-11 15:59:00,west,medicine
TXN-000861,DST-006,RTL-044,300,145.48,2025-07-11 22:59:42,central,electronics
TXN-000862,DST-032,RTL-039,316,177.0,2025-07-12 04:29:10,central,electronics
TXN-000863,DST-020,RTL-056,128,33.73,2025-07-12 05:55:00,south,medicine
TXN-000864,DST-022,RTL-047,346,21.54,2025-07-12 09:43:43,north,medicine
TXN-000865,DST-019,RTL-011,113,10.61,2025-07-12 13:45:45,south,seeds
TXN-000866,DST-024,RTL-027,154,28.1,2025-07-12 16:57:27,central,medicine
TXN-000867,DST-011,RTL-083,357,41.73,2025-07-12 19:06:34,central,fertilizer
TXN-000868,MFG-012,DST-037,3964,11.41,2025-07-12 21:50:58,south,fertilizer
TXN-000869,DST-040,RTL-076,63,36.34,2025-07-12 22:32:47,west,fertilizer
TXN-000870,DST-040,RTL-073,96,29.4,2025-07-13 05:08:40,west,fertilizer
TXN-000871,DST-038,RTL-085,254,150.85,2025-07-13 06:16:15,west,electronics
TXN-000872,MFG-004,DST-036,1040,13.53,2025-07-13 14:15:12,central,fertilizer
TXN-000873,DST-013,RTL-015,267,26.03,2025-07-13 15:27:10,east,medicine
TXN-000874,DST-039,RTL-056,122,9.01,2025-07-13 19:41:22,west,seeds
TXN-000875,DST-015,RTL-046,60,2.37,2025-07-14 03:56:07,central,seeds
TXN-000876,MFG-008,DST-032,1761,54.86,2025-07-14 11:19:02,east,electronics
TXN-000877,MFG-001,DST-013,2077,10.25,2025-07-14 15:02:22,central,medicine
TXN-000878,MFG-004,DST-024,4657,9.34,2025-07-15 02:46:56,central,medicine
TXN-000879,DST-002,RTL-053,56,8.07,2025-07-15 16:24:41,central,seeds
TXN-000880,DST-007,RTL-043,118,35.39,2025-07-15 19:45:04,west,fertilizer
TXN-000881,MFG-010,DST-019,2529,3.85,2025-07-15 22:35:41,north,seeds
TXN-000882,MFG-003,DST-027,3259,56.08,2025-07-16 08:28:22,east,electronics
TXN-000883,DST-001,RTL-080,345,10.4,2025-07-16 12:21:07,west,seeds
TXN-000884,MFG-006,DST-011,2868,13.82,2025-07-16 13:32:28,south,fertilizer
TXN-000885,DST-009,RTL-063,115,22.19,2025-07-17 02:59:51,east,medicine
TXN-000886,MFG-011,DST-035,3074,9.37,2025-07-17 06:45:42,central,medicine
TXN-000887,MFG-001,DST-007,3080,13.05,2025-07-17 17:16:43,central,fertilizer
TXN-000888,DST-015,RTL-021,148,2.39,2025-07-17 22:43:28,central,seeds
TXN-000889,DST-013,RTL-089,104,26.05,2025-07-17 23:55:42,east,medicine
TXN-000890,DST-022,RTL-047,271,22.41,2025-07-18 01:33:10,north,medicine
TXN-000891,DST-034,RTL-043,276,41.02,2025-07-18 08:10:46,north,fertilizer
TXN-000892,MFG-003,DST-018,3834,12.16,2025-07-18 09:59:16,east,fertilizer
TXN-000893,DST-023,RTL-088,273,34.25,2025-07-18 11:37:29,central,fertilizer
TXN-000894,DST-038,RTL-047,204,124.81,2025-07-18 15:01:17,west,electronics
TXN-000895,MFG-003,DST-038,3384,45.35,2025-07-18 18:08:27,east,electronics
TXN-000896,DST-012,RTL-014,334,21.25,2025-07-18 20:26:34,north,medicine
TXN-000897,DST-004,RTL-063,95,36.58,2025-07-19 05:59:14,east,fertilizer
TXN-000898,DST-036,RTL-010,187,16.12,2025-07-19 08:44:13,south,fertilizer
TXN-000899,MFG-008,DST-028,2154,9.43,2025-07-20 03:29:53,east,medicine
TXN-000900,DST-011,RTL-084,121,28.84,2025-07-20 17:12:01,central,fertilizer
TXN-000901,DST-037,RTL-037,348,36.11,2025-07-20 21:02:07,west,fertilizer
TXN-000902,DST-040,RTL-056,194,28.73,2025-07-20 22:54:33,west,fertilizer
TXN-000903,MFG-008,DST-032,3023,48.56,2025-07-21 02:48:44,east,electronics
TXN-000904,MFG-006,DST-019,1009,3.41,2025-07-21 03:19:40,south,seeds
TXN-000905,DST-015,RTL-037,322,3.05,2025-07-21 16:17:48,central,seeds
TXN-000906,DST-036,RTL-010,390,15.08,2025-07-22 01:51:53,south,fertilizer
TXN-000907,DST-028,RTL-072,71,24.71,2025-07-22 13:52:43,west,medicine
TXN-000908,DST-004,RTL-061,164,40.44,2025-07-23 14:33:14,east,fertilizer
TXN-000909,MFG-009,DST-006,1747,58.37,2025-07-24 19:02:57,north,electronics
TXN-000910,MFG-002,DST-037,1839,13.58,2025-07-24 20:56:26,west,fertilizer
TXN-000911,MFG-004,DST-030,2978,52.54,2025-07-24 22:09:38,central,electronics
TXN-000912,DST-034,RTL-074,27,34.79,2025-07-25 00:52:46,north,fertilizer
TXN-000913,DST-036,RTL-029,43,16.86,2025-07-25 07:27:12,south,fertilizer
TXN-000914,DST-036,RTL-029,171,15.39,2025-07-25 10:19:04,south,fertilizer
TXN-000915,MFG-001,DST-039,3054,3.27,2025-07-25 11:13:56,central,seeds
TXN-000916,MFG-012,DST-011,2892,14.31,2025-07-25 16:42:17,south,fertilizer
TXN-000917,DST-013,RTL-065,169,24.93,2025-07-25 21:13:54,east,medicine
TXN-000918,DST-010,RTL-039,367,28.53,2025-07-26 22:21:49,central,medicine
TXN-000919,DST-006,RTL-079,388,121.79,2025-07-27 06:27:23,central,electronics
TXN-000920,DST-004,RTL-079,179,33.42,2025-07-27 10:02:47,east,fertilizer
TXN-000921,DST-039,RTL-029,330,8.35,2025-07-27 20:13:12,west,seeds
TXN-000922,DST-010,RTL-019,275,25.04,2025-07-28 01:56:59,central,medicine
TXN-000923,DST-037,RTL-037,101,30.52,2025-07-28 03:58:47,west,fertilizer
TXN-000924,DST-036,RTL-029,137,15.17,2025-07-28 08:28:06,east,fertilizer
TXN-000925,DST-040,RTL-020,374,35.65,2025-07-28 16:52:23,west,fertilizer
TXN-000926,MFG-010,DST-021,4222,8.43,2025-07-29 15:39:46,north,medicine
TXN-000927,DST-036,RTL-029,139,16.49,2025-07-29 16:22:23,south,fertilizer
TXN-000928,DST-033,RTL-004,258,33.75,2025-07-29 16:31:43,west,fertilizer
TXN-000929,MFG-010,DST-017,2781,12.9,2025-07-29 21:03:40,north,fertilizer
TXN-000930,DST-037,RTL-018,80,29.31,2025-07-29 23:18:39,west,fertilizer
TXN-000931,DST-003,RTL-024,50,31.33,2025-07-30 00:17:38,east,fertilizer
TXN-000932,MFG-005,DST-023,659,14.24,2025-07-30 05:27:59,north,fertilizer
TXN-000933,DST-009,RTL-073,67,29.36,2025-07-30 06:16:16,east,medicine
TXN-000934,MFG-002,DST-017,1631,13.05,2025-07-30 13:19:37,west,fertilizer
TXN-000935,MFG-004,DST-036,1372,14.23,2025-07-30 13:19:41,central,fertilizer
TXN-000936,MFG-003,DST-008,3326,47.55,2025-07-30 22:54:54,east,electronics
TXN-000937,DST-023,RTL-022,173,40.34,2025-07-31 00:11:15,central,fertilizer
TXN-000938,DST-036,RTL-029,134,16.71,2025-07-31 01:19:03,west,fertilizer
TXN-000939,DST-029,RTL-059,240,9.48,2025-07-31 03:23:01,east,seeds
TXN-000940,DST-002,RTL-009,161,9.8,2025-07-31 08:31:04,central,seeds
TXN-000941,DST-009,RTL-001,354,32.84,2025-07-31 09:28:23,east,medicine
TXN-000942,DST-037,RTL-018,393,31.46,2025-07-31 12:12:20,west,fertilizer
TXN-000943,MFG-010,DST-010,3421,9.46,2025-07-31 13:07:21,north,medicine
TXN-000944,MFG-003,DST-038,4853,47.0,2025-07-31 16:07:35,east,electronics
TXN-000945,DST-004,RTL-072,161,36.8,2025-08-01 05:18:24,east,fertilizer
TXN-000946,MFG-010,DST-010,4657,8.69,2025-08-01 07:08:30,north,medicine
TXN-000947,DST-032,RTL-083,230,158.14,2025-08-01 14:39:26,central,electronics
